File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\Version.cpp,ECBlocks::getECBlocks(),2,2,2,1,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\Version.cpp,ECBlocks::~ECBlocks(),4,4,3,1,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\Version.cpp,Version::getVersionNumber(),2,2,2,1,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\Version.cpp,Version::getAlignmentPatternCenters(),2,2,2,1,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\Version.cpp,Version::getTotalCodewords(),2,2,2,1,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\Version.cpp,Version::getDimensionForVersion(),2,2,2,1,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\Version.cpp,Version::getECBlocksForLevel(ErrorCorrectionLevel &ecLevel),2,2,2,1,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\Version.cpp,Version::getProvisionalVersionForDimension(int dimension),10,10,8,2,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\Version.cpp,Version::getVersionForNumber(int versionNumber),6,5,4,2,1,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\Version.cpp,"Version::Version(int versionNumber, vector<int> *alignmentPatternCenters, ECBlocks *ecBlocks1, ECBlocks *ecBlocks2, ECBlocks *ecBlocks3, ECBlocks *ecBlocks4)",14,13,12,1,1,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\Version.cpp,Version::~Version(),5,5,4,1,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\Version.cpp,Version::decodeVersionInformation(unsigned int versionBits),24,18,14,7,0,0,6,58,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\Version.cpp,Version::buildFunctionPattern(),39,23,19,5,7,0,9,48,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\Version.cpp,intArray(size_t n...),9,9,8,2,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\Version.cpp,Version::buildVersions(),336,336,42,1,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\decoder\BitMatrixParser.cpp,"BitMatrixParser::copyBit(size_t x, size_t y, int versionBits)",2,2,2,1,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\decoder\BitMatrixParser.cpp,BitMatrixParser::BitMatrixParser(Ref<BitMatrix> bitMatrix),5,5,4,1,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\decoder\BitMatrixParser.cpp,BitMatrixParser::readFormatInformation(),35,28,22,8,3,0,4,29,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\decoder\BitMatrixParser.cpp,BitMatrixParser::readVersion(),40,32,24,12,6,0,2,19,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\decoder\BitMatrixParser.cpp,BitMatrixParser::readCodewords(),61,39,31,9,9,1,13,102,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\decoder\DataBlock.cpp,"DataBlock::DataBlock(int numDataCodewords, ArrayRef<char> codewords)",1,1,1,0,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\decoder\DataBlock.cpp,DataBlock::getNumDataCodewords(),2,2,2,1,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\decoder\DataBlock.cpp,DataBlock::getCodewords(),2,2,2,1,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\decoder\DataBlock.cpp,"DataBlock::getDataBlocks(ArrayRef<char> rawCodewords, Version *version, ErrorCorrectionLevel &ecLevel)",72,53,41,14,9,0,10,101,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\decoder\DataMask.cpp,DataMask::DataMask(),1,1,1,0,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\decoder\DataMask.cpp,DataMask::~DataMask(),1,1,1,0,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\decoder\DataMask.cpp,DataMask::forReference(int reference),5,5,4,2,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\decoder\DataMask.cpp,"DataMask::unmaskBitMatrix(BitMatrix& bits, size_t dimension)",9,8,5,3,0,0,1,9,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\decoder\DataMask.cpp,DataMask::buildDataMasks(),10,10,10,1,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\decoder\DecodedBitStreamParser.cpp,"DecodedBitStreamParser::append(std::string &result, string const& in, const char *src)",2,2,2,0,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\decoder\DecodedBitStreamParser.cpp,"DecodedBitStreamParser::append(std::string &result, const char *bufIn, size_t nIn, const char *src)",37,32,25,4,5,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\decoder\DecodedBitStreamParser.cpp,"DecodedBitStreamParser::decodeHanziSegment(Ref<BitSource> bits_, string& result, int count)",38,29,25,3,3,0,6,47,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\decoder\DecodedBitStreamParser.cpp,"DecodedBitStreamParser::decodeKanjiSegment(Ref<BitSource> bits, std::string &result, int count)",31,25,22,2,1,0,5,36,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\decoder\DecodedBitStreamParser.cpp,"DecodedBitStreamParser::decodeByteSegment(Ref<BitSource> bits_, string& result, int count, CharacterSetECI* currentCharacterSetECI, ArrayRef< ArrayRef<char> >& byteSegments, Hashtable const& hints)",31,24,20,3,1,0,6,51,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\decoder\DecodedBitStreamParser.cpp,"DecodedBitStreamParser::decodeNumericSegment(Ref<BitSource> bits, std::string &result, int count)",52,48,40,8,0,0,4,28,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\decoder\DecodedBitStreamParser.cpp,DecodedBitStreamParser::toAlphaNumericChar(size_t value),5,5,4,2,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\decoder\DecodedBitStreamParser.cpp,"DecodedBitStreamParser::decodeAlphanumericSegment(Ref<BitSource> bits_, string& result, int count, bool fc1InEffect)",41,35,27,8,0,0,6,44,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\decoder\DecodedBitStreamParser.cpp,parseECIValue(BitSource& bits),17,14,11,6,0,0,3,7,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\decoder\DecodedBitStreamParser.cpp,"DecodedBitStreamParser::decode(ArrayRef<char> bytes, Version* version, ErrorCorrectionLevel const& ecLevel, Hashtable const& hints)",76,63,53,9,1,1,12,109,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\decoder\Decoder.cpp,Decoder::Decoder(),1,1,1,0,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\decoder\Decoder.cpp,"Decoder::correctErrors(ArrayRef<char> codewordBytes, int numDataCodewords)",18,16,13,2,2,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\decoder\Decoder.cpp,Decoder::decode(Ref<BitMatrix> bits),42,25,19,4,11,0,6,36,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\decoder\Mode.cpp,"Mode::Mode(int cbv0_9, int cbv10_26, int cbv27, int , char const* name)",1,1,1,0,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\decoder\Mode.cpp,Mode::forBits(int bits),28,27,15,11,0,0,1,13,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\decoder\Mode.cpp,Mode::getCharacterCountBits(Version *version),9,9,8,4,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\AlignmentPattern.cpp,"AlignmentPattern::AlignmentPattern(float posX, float posY, float estimatedModuleSize)",1,1,1,0,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\AlignmentPattern.cpp,"AlignmentPattern::aboutEquals(float moduleSize, float i, float j) const",6,6,5,3,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\AlignmentPattern.cpp,"AlignmentPattern::combineEstimate(float i, float j, float newModuleSize) const",7,7,6,1,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\AlignmentPatternFinder.cpp,"AlignmentPatternFinder::centerFromEnd(vector<int>& stateCount, int end)",2,2,2,1,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\AlignmentPatternFinder.cpp,AlignmentPatternFinder::foundPatternCross(vector<int> &stateCount),8,8,6,4,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\AlignmentPatternFinder.cpp,"AlignmentPatternFinder::crossCheckVertical(int startI, int centerJ, int maxCount, int originalStateCountTotal)",46,38,29,15,5,0,3,24,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\AlignmentPatternFinder.cpp,"AlignmentPatternFinder::handlePossibleCenter(vector<int> &stateCount, int i, int j)",24,22,18,6,0,0,2,15,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\AlignmentPatternFinder.cpp,"AlignmentPatternFinder::AlignmentPatternFinder(Ref<BitMatrix> image, int startX, int startY, int width, int height, float moduleSize, Ref<ResultPointCallback>const& callback)",1,1,1,0,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\AlignmentPatternFinder.cpp,AlignmentPatternFinder::~AlignmentPatternFinder(),6,6,5,1,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\AlignmentPatternFinder.cpp,AlignmentPatternFinder::find(),68,54,42,15,3,6,11,106,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\Detector.cpp,Detector::Detector(Ref<BitMatrix> image),1,1,1,0,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\Detector.cpp,Detector::getImage() const,2,2,2,1,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\Detector.cpp,Detector::getResultPointCallback() const,2,2,2,1,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\Detector.cpp,Detector::detect(DecodeHints const& hints),5,5,5,1,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\Detector.cpp,Detector::processFinderPatternInfo(Ref<FinderPatternInfo> info),58,40,34,7,11,0,7,50,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\Detector.cpp,"Detector::createTransform(Ref<ResultPoint> topLeft, Ref<ResultPoint> topRight, Ref < ResultPoint > bottomLeft, Ref<ResultPoint> alignmentPattern, int dimension)",25,21,18,2,3,0,1,11,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\Detector.cpp,"Detector::sampleGrid(Ref<BitMatrix> image, int dimension, Ref<PerspectiveTransform> transform)",3,3,3,1,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\Detector.cpp,"Detector::computeDimension(Ref<ResultPoint> topLeft, Ref<ResultPoint> topRight, Ref<ResultPoint> bottomLeft, float moduleSize)",20,19,13,4,0,1,1,5,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\Detector.cpp,"Detector::calculateModuleSize(Ref<ResultPoint> topLeft, Ref<ResultPoint> topRight, Ref<ResultPoint> bottomLeft)",3,2,2,1,0,0,1,3,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\Detector.cpp,"Detector::calculateModuleSizeOneWay(Ref<ResultPoint> pattern, Ref<ResultPoint> otherPattern)",14,12,8,5,0,0,2,30,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\Detector.cpp,"Detector::sizeOfBlackWhiteBlackRunBothWays(int fromX, int fromY, int toX, int toY)",30,23,21,3,5,0,2,20,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\Detector.cpp,"Detector::sizeOfBlackWhiteBlackRun(int fromX, int fromY, int toX, int toY)",52,39,32,11,4,0,9,90,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\Detector.cpp,"Detector::findAlignmentInRegion(float overallEstModuleSize, int estAlignmentX, int estAlignmentY, float allowanceFactor)",18,15,12,3,1,0,2,14,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\FinderPattern.cpp,"FinderPattern::FinderPattern(float posX, float posY, float estimatedModuleSize)",1,1,1,0,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\FinderPattern.cpp,"FinderPattern::FinderPattern(float posX, float posY, float estimatedModuleSize, int count)",1,1,1,0,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\FinderPattern.cpp,FinderPattern::getCount() const,2,2,2,1,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\FinderPattern.cpp,FinderPattern::getEstimatedModuleSize() const,2,2,2,1,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\FinderPattern.cpp,FinderPattern::incrementCount(),3,2,2,0,0,0,1,18,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\FinderPattern.cpp,"FinderPattern::aboutEquals(float moduleSize, float i, float j) const",6,6,5,3,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\FinderPattern.cpp,"FinderPattern::combineEstimate(float i, float j, float newModuleSize) const",8,6,6,1,1,0,1,8,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\FinderPatternFinder.cpp,"FinderPatternFinder::centerFromEnd(int* stateCount, int end)",2,2,2,1,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\FinderPatternFinder.cpp,FinderPatternFinder::foundPatternCross(int* stateCount),17,16,11,6,0,0,1,8,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\FinderPatternFinder.cpp,"FinderPatternFinder::crossCheckVertical(size_t startI, size_t centerJ, int maxCount, int originalStateCountTotal)",65,54,40,22,6,0,5,46,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\FinderPatternFinder.cpp,"FinderPatternFinder::crossCheckHorizontal(size_t startJ, size_t centerI, int maxCount, int originalStateCountTotal)",61,54,40,22,5,0,2,20,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\FinderPatternFinder.cpp,"FinderPatternFinder::handlePossibleCenter(int* stateCount, size_t i, size_t j)",31,29,23,9,0,0,2,11,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\FinderPatternFinder.cpp,FinderPatternFinder::findRowSkip(),24,19,14,7,0,0,5,51,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\FinderPatternFinder.cpp,FinderPatternFinder::haveMultiplyConfirmedCenters(),25,21,17,6,0,0,4,58,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\FinderPatternFinder.cpp,FinderPatternFinder::selectBestPatterns(),53,41,33,9,8,0,4,43,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\FinderPatternFinder.cpp,FinderPatternFinder::orderBestPatterns(vector<Ref<FinderPattern> > patterns),40,31,28,3,3,0,6,55,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\FinderPatternFinder.cpp,"FinderPatternFinder::distance(Ref<ResultPoint> p1, Ref<ResultPoint> p2)",4,4,4,1,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\FinderPatternFinder.cpp,"FinderPatternFinder::FinderPatternFinder(Ref<BitMatrix> image, Ref<ResultPointCallback>const& callback)",1,1,1,0,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\FinderPatternFinder.cpp,FinderPatternFinder::find(DecodeHints const& hints),120,85,71,15,12,7,23,224,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\FinderPatternFinder.cpp,FinderPatternFinder::getImage(),2,2,2,1,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\FinderPatternFinder.cpp,FinderPatternFinder::getPossibleCenters(),2,2,2,1,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\FinderPatternInfo.cpp,FinderPatternInfo::FinderPatternInfo(std::vector<Ref<FinderPattern> > patternCenters),1,1,1,0,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\FinderPatternInfo.cpp,FinderPatternInfo::getBottomLeft(),2,2,2,1,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\FinderPatternInfo.cpp,FinderPatternInfo::getTopLeft(),2,2,2,1,0,0,0,0,
C:\Users\rashi_000\Desktop\ISS FIT\Assembly - Frontend Assembly\FF1\FoodIntakeTracker\library\zxing\cpp\core\src\zxing\qrcode\detector\FinderPatternInfo.cpp,FinderPatternInfo::getTopRight(),2,2,2,1,0,0,0,0,
